6950.0,20.464,17.966,17.414 0
6951.0,20.591,17.568,17.253 0
6952.0,20.43,17.247,17.209 0
6953.0,21.022,17.405,17.003 0
6954.0,21.287,17.504,16.696 0
6955.0,21.724,17.43,16.479 0
6956.0,21.858,17.086,16.607 0
6957.0,20.679,17.01,16.901 0
6958.0,20.852,16.701,16.653 0
6959.0,20.698,16.596,16.225 0
6960.0,20.383,16.485,15.915 0

6961.0,30.617,41.814,39.504 0
6962.0,30.384,41.385,39.629 0
6963.0,30.287,41.586,40.07 0
6964.0,30.439,41.381,40.36 0
6965.0,30.323,41.872,40.365 0
6966.0,30.543,42.357,40.551 0
6967.0,30.699,42.561,41.02 0
6968.0,30.991,42.791,41.376 0
6969.0,30.203,41.236,40.704 0
6970.0,30.199,41.074,41.137 0
6971.0,30.147,41.146,41.608 0
6972.0,30.297,41.427,41.904 0

6973.0,19.477,29.984,22.006 0
6974.0,19.264,30.351,21.739 0
6975.0,19.403,30.732,21.929 0
6976.0,19.577,30.724,22.19 0
6977.0,19.251,31.067,21.928 0
6978.0,19.27,31.515,22.139 0
6979.0,19.492,31.7,22.358 0
6980.0,19.83,32.067,22.298 0
6981.0,19.211,30.864,22.357 0
6982.0,18.854,30.883,22.386 0
6983.0,18.646,31.146,22.618 0
6984.0,18.625,31.488,22.774 0

6985.0,26.017,25.438,10.232 0
6986.0,25.64,25.671,10.193 0
6987.0,25.296,25.433,10.395 0
6988.0,25.291,25.484,10.7 0
6989.0,24.951,25.282,10.386 0
6990.0,24.719,25.235,10.71 0
6991.0,24.305,25.012,10.897 0
6992.0,24.33,24.514,10.839 0
6993.0,24.889,25.755,10.582 0
6994.0,24.702,25.679,10.984 0
6995.0,24.66,25.704,11.417 0
6996.0,24.342,25.758,11.782 0

6997.0,27.039,30.301,19.105 0
6998.0,27.401,30.014,18.966 0
6999.0,26.862,29.913,18.852 0
7000.0,26.619,30.037,19.089 0
7001.0,26.477,29.656,18.782 0
7002.0,26.115,29.645,18.829 0
7003.0,25.672,29.756,18.837 0
7004.0,25.198,29.663,18.714 0
7005.0,26.655,29.637,19.351 0
7006.0,26.275,29.397,19.347 0
7007.0,25.819,29.27,19.096 0
7008.0,25.596,28.892,19.128 0

7009.0,23.967,33.085,20.195 0
7010.0,23.702,33.371,20.442 0
7011.0,23.522,33.03,20.364 0
7012.0,23.486,32.915,20.079 0
7013.0,23.235,32.733,20.509 0
7014.0,22.95,32.617,20.679 0
7015.0,22.9,32.476,21.049 0
7016.0,23.007,32.259,21.463 0
7017.0,23.662,32.495,20.143 0
7018.0,23.586,32.057,20.027 0
7019.0,23.308,31.851,19.739 0
7020.0,22.839,31.617,19.755 0

7021.0,18.414,34.615,11.97 0
7022.0,17.956,34.824,11.77 0
7023.0,17.979,34.451,12.147 0
7024.0,18.067,34.145,11.989 0
7025.0,17.819,34.072,12.454 0
7026.0,17.81,33.868,12.863 0
7027.0,17.892,33.752,13.201 0
7028.0,18.103,33.442,13.554 0
7029.0,18.262,33.886,12.244 0
7030.0,18.329,33.622,12.594 0
7031.0,18.318,33.517,13.051 0
7032.0,18.421,33.196,13.275 0

7033.0,27.886,20.475,15.02 0
7034.0,27.424,20.555,15.135 0
7035.0,27.068,20.764,14.994 0
7036.0,26.755,20.64,15.082 0
7037.0,27.043,21.13,14.854 0
7038.0,26.793,21.474,14.59 0
7039.0,26.496,21.76,14.468 0
7040.0,26.224,21.774,14.083 0
7041.0,26.34,20.35,15.263 0
7042.0,26.006,20.643,15.29 0
7043.0,25.686,20.589,15.494 0
7044.0,25.453,20.96,15.666 0

7045.0,17.39,26.077,6.388 0
7046.0,17.172,26.127,6.632 0
7047.0,17.239,26.11,7.083 0
7048.0,17.046,26.336,7.299 0
7049.0,17.568,26.068,7.399 0
7050.0,17.856,26.034,7.562 0
7051.0,18.09,26.186,7.867 0
7052.0,18.137,26.315,8.195 0
7053.0,17.295,26.421,7.606 0
7054.0,17.154,26.549,8.101 0
7055.0,17.29,26.9,8.439 0
7056.0,17.467,27.202,8.699 0

7057.0,19.231,14.16,18.625 0
7058.0,19.601,14.227,18.976 0
7059.0,19.701,14.648,18.924 0
7060.0,19.462,14.645,19.207 0
7061.0,19.749,14.985,18.704 0
7062.0,19.524,14.929,18.387 0
7063.0,19.269,14.858,17.989 0
7064.0,18.817,14.899,18.064 0
7065.0,19.312,14.972,19.448 0
7066.0,19.296,15.42,19.081 0
7067.0,19.331,15.811,19.163 0
7068.0,19.126,16.187,19.417 0

7069.0,20.784,22.287,23.01 0
7070.0,20.828,22.479,23.355 0
7071.0,20.963,22.39,23.751 0
7072.0,20.784,22.57,24.058 0
7073.0,20.912,22.175,24.258 0
7074.0,20.965,22.137,24.743 0
7075.0,20.901,22.1,25.22 0
7076.0,21.153,21.941,25.562 0
7077.0,20.972,22.603,24.542 0
7078.0,21.123,22.482,25.009 0
7079.0,21.369,22.554,25.417 0
7080.0,21.355,22.318,25.74 0

7081.0,6.545,25.326,16.351 0
7082.0,6.799,25.558,16.053 0
7083.0,7.133,25.571,16.23 0
7084.0,7.283,25.773,16.484 0
7085.0,7.562,25.529,16.166 0
7086.0,7.928,25.595,16.315 0
7087.0,8.315,25.619,16.47 0
7088.0,8.562,25.884,16.781 0
7089.0,7.645,26.07,16.324 0
7090.0,7.955,26.238,16.329 0
7091.0,8.354,26.25,16.434 0
7092.0,8.807,26.227,16.487 0

7093.0,12.005,32.535,21.708 0
7094.0,12.313,32.804,22.013 0
7095.0,12.478,32.437,22.098 0
7096.0,12.274,32.232,21.97 0
7097.0,12.761,32.151,22.182 0
7098.0,13.256,32.057,22.137 0
7099.0,13.551,31.806,21.818 0
7100.0,13.518,31.379,21.614 0
7101.0,12.276,31.939,21.529 0
7102.0,12.206,31.886,21.093 0
7103.0,12.032,32.174,20.836 0
7104.0,11.98,32.535,20.439 0

7105.0,24.159,18.848,24.631 0
7106.0,23.797,18.713,24.819 0
7107.0,23.692,18.997,24.436 0
7108.0,23.584,19.434,24.436 0
7109.0,23.432,19.079,24.077 0
7110.0,23.133,19.348,23.878 0
7111.0,23.131,19.523,23.441 0
7112.0,22.963,19.194,23.238 0
7113.0,23.521,19.608,24.019 0
7114.0,23.586,19.866,23.726 0
7115.0,23.511,20.365,23.727 0
7116.0,23.314,20.615,23.528 0

7117.0,21.453,25.521,11.532 0
7118.0,21.721,25.238,11.814 0
7119.0,21.92,25.383,11.424 0
7120.0,21.77,25.54,11.174 0
7121.0,22.224,25.45,11.087 0
7122.0,22.168,25.408,10.718 0
7123.0,22.243,25.683,10.359 0
7124.0,22.251,26.062,10.437 0
7125.0,21.843,25.878,10.897 0
7126.0,21.802,26.272,10.688 0
7127.0,21.936,26.595,10.314 0
7128.0,22.134,27.078,10.129 0

7129.0,23.011,21.401,18.482 0
7130.0,23.405,21.188,18.367 0
7131.0,23.543,20.81,18.475 0
7132.0,23.6,20.767,18.838 0
7133.0,23.94,20.469,18.498 0
7134.0,24.37,20.35,18.511 0
7135.0,24.831,20.191,18.34 0
7136.0,25.145,20.333,18.573 0
7137.0,23.949,20.778,19.114 0
7138.0,24.311,20.54,19.108 0
7139.0,24.605,20.441,18.917 0
7140.0,24.827,20.069,18.903 0

7141.0,11.546,22.939,17.911 0
7142.0,11.609,22.455,18.006 0
7143.0,11.104,22.308,18.076 0
7144.0,10.912,22.165,17.838 0
7145.0,10.59,22.261,18.183 0
7146.0,10.212,22.501,18.256 0
7147.0,9.985,22.564,18.587 0
7148.0,9.632,22.719,18.741 0
7149.0,10.615,22.147,17.631 0
7150.0,10.356,21.791,17.617 0
7151.0,10.388,21.322,17.776 0
7152.0,10.462,21.033,18.092 0

7153.0,21.627,20.205,21.664 0
7154.0,21.768,19.898,21.308 0
7155.0,21.857,19.796,21.742 0
7156.0,21.809,19.533,21.754 0
7157.0,22.266,19.733,21.984 0
7158.0,22.663,19.848,22.225 0
7159.0,22.877,19.988,22.614 0
7160.0,23.091,20.212,22.876 0
7161.0,21.783,19.507,22.138 0
7162.0,21.899,19.265,22.41 0
7163.0,22.162,19.058,22.649 0
7164.0,22.462,18.712,22.641 0

7165.0,15.816,19.411,12.54 0
7166.0,16.048,19.732,12.183 0
7167.0,16.101,19.33,11.917 0
7168.0,16.391,19.192,11.845 0
7169.0,16.021,19.153,11.5 0
7170.0,16.116,19.193,11.075 0
7171.0,16.298,19.495,10.751 0
7172.0,16.706,19.729,10.793 0
7173.0,16.524,18.759,11.9 0
7174.0,16.473,18.315,11.873 0
7175.0,16.549,17.932,11.789 0
7176.0,16.508,17.596,12.041 0

7177.0,17.756,35.409,20.162 0
7178.0,17.638,35.453,20.531 0
7179.0,17.413,35.03,20.512 0
7180.0,17.208,35.175,20.244 0
7181.0,17.145,34.691,20.721 0
7182.0,16.995,34.501,21.016 0
7183.0,17.0,34.106,21.186 0
7184.0,16.757,33.775,21.378 0
7185.0,17.383,34.672,20.035 0
7186.0,17.496,34.273,19.964 0
7187.0,17.572,33.791,20.004 0
7188.0,17.764,33.304,19.946 0

7189.0,23.609,21.334,26.118 0
7190.0,23.883,21.037,25.854 0
7191.0,23.539,20.998,25.681 0
7192.0,23.33,20.77,25.556 0
7193.0,23.132,21.198,25.395 0
7194.0,23.155,21.493,25.004 0
7195.0,22.819,21.714,24.845 0
7196.0,22.634,21.912,24.498 0
7197.0,23.366,20.82,25.087 0
7198.0,23.082,21.006,24.758 0
7199.0,22.793,21.085,24.337 0
7200.0,22.617,21.12,23.79 0

7201.0,12.16,33.088,13.359 0
7202.0,12.486,33.038,12.905 0
7203.0,12.81,32.697,13.079 0
7204.0,12.975,32.732,13.368 0
7205.0,12.948,32.302,13.06 0
7206.0,13.184,31.955,13.232 0
7207.0,13.48,31.646,13.319 0
7208.0,13.483,31.233,13.536 0
7209.0,13.212,32.47,13.564 0
7210.0,13.448,32.113,13.618 0
7211.0,13.827,32.002,13.536 0
7212.0,14.112,31.927,13.161 0

7213.0,16.943,31.886,17.081 0
7214.0,16.57,31.506,17.126 0
7215.0,16.399,31.868,17.28 0
7216.0,16.524,32.123,17.222 0
7217.0,16.086,32.23,17.383 0
7218.0,16.154,32.652,17.478 0
7219.0,16.38,33.048,17.516 0
7220.0,16.098,33.502,17.415 0
7221.0,16.337,32.499,16.979 0
7222.0,16.035,32.873,17.013 0
7223.0,15.779,32.999,17.257 0
7224.0,15.672,33.32,17.599 0

7225.0,14.019,20.632,20.458 0
7226.0,13.86,20.582,20.853 0
7227.0,13.428,20.612,21.033 0
7228.0,13.374,20.708,21.283 0
7229.0,13.091,20.274,20.954 0
7230.0,12.911,19.973,20.67 0
7231.0,12.764,19.849,20.168 0
7232.0,12.47,19.555,20.217 0
7233.0,13.381,20.428,21.659 0
7234.0,13.209,20.137,22.062 0
7235.0,13.31,19.763,22.232 0
7236.0,13.435,19.344,22.192 0

7237.0,14.221,28.224,12.576 0
7238.0,14.41,28.542,12.265 0
7239.0,14.136,28.957,12.277 0
7240.0,14.21,29.143,11.989 0
7241.0,13.794,28.872,12.05 0
7242.0,13.546,28.985,11.762 0
7243.0,13.524,28.748,11.407 0
7244.0,13.581,28.385,11.28 0
7245.0,13.878,29.347,11.901 0
7246.0,13.499,29.606,11.702 0
7247.0,13.318,29.961,11.826 0
7248.0,13.28,30.323,12.214 0

7249.0,12.111,26.937,13.608 0
7250.0,12.177,26.574,13.346 0
7251.0,12.055,26.767,13.021 0
7252.0,12.196,26.602,12.83 0
7253.0,11.617,26.687,12.886 0
7254.0,11.38,26.614,12.499 0
7255.0,11.374,26.722,12.035 0
7256.0,11.434,26.953,11.619 0
7257.0,12.003,26.795,12.428 0
7258.0,11.849,26.931,12.012 0
7259.0,11.953,26.947,11.597 0
7260.0,11.973,27.094,11.115 0

7261.0,14.422,28.166,22.863 0
7262.0,14.671,28.121,23.264 0
7263.0,14.84,28.338,23.598 0
7264.0,15.196,28.502,23.645 0
7265.0,14.853,28.331,24.033 0
7266.0,15.238,28.486,24.356 0
7267.0,15.74,28.615,24.482 0
7268.0,15.944,28.995,24.74 0
7269.0,15.46,28.677,23.989 0
7270.0,15.458,28.974,24.312 0
7271.0,15.516,29.187,24.548 0
7272.0,15.324,29.442,24.907 0

7273.0,19.334,30.646,26.329 0
7274.0,19.732,30.902,26.18 0
7275.0,19.885,30.422,26.111 0
7276.0,19.751,30.209,26.297 0
7277.0,19.972,30.234,25.745 0
7278.0,19.925,29.809,25.697 0
7279.0,20.05,29.526,25.418 0
7280.0,20.108,29.22,25.092 0
7281.0,19.502,30.061,25.914 0
7282.0,19.423,29.884,25.564 0
7283.0,19.572,29.572,25.244 0
7284.0,19.637,29.202,24.937 0

7285.0,6.551,25.709,18.834 0
7286.0,6.767,26.082,19.005 0
7287.0,7.085,26.067,18.732 0
7288.0,7.049,26.279,18.678 0
7289.0,7.499,25.92,18.942 0
7290.0,7.938,25.892,19.03 0
7291.0,8.21,25.705,19.336 0
7292.0,8.515,25.646,19.542 0
7293.0,7.488,26.362,18.763 0
7294.0,7.687,26.349,19.189 0
7295.0,7.974,26.399,19.601 0
7296.0,8.216,26.545,19.912 0

7297.0,11.406,18.406,11.608 0
7298.0,11.638,18.269,11.358 0
7299.0,11.936,18.645,11.49 0
7300.0,11.654,18.842,11.668 0
7301.0,12.292,18.742,11.568 0
7302.0,12.472,18.904,11.899 0
7303.0,12.522,19.034,12.39 0
7304.0,12.794,18.788,12.714 0
7305.0,12.001,18.94,11.925 0
7306.0,12.063,18.828,12.331 0
7307.0,12.371,18.58,12.64 0
7308.0,12.262,18.396,13.0 0

7309.0,24.822,16.003,19.375 0
7310.0,24.507,16.278,19.173 0
7311.0,24.434,16.603,18.905 0
7312.0,24.161,16.66,18.97 0
7313.0,24.398,17.077,18.712 0
7314.0,24.285,17.47,18.651 0
7315.0,24.189,17.79,18.451 0
7316.0,24.371,18.119,18.128 0
7317.0,23.962,16.82,18.586 0
7318.0,23.646,16.577,18.37 0
7319.0,23.246,16.351,18.542 0
7320.0,22.858,16.11,18.547 0

7321.0,19.772,24.436,23.775 0
7322.0,19.505,24.313,24.089 0
7323.0,19.434,24.412,24.511 0
7324.0,19.686,24.285,24.63 0
7325.0,19.365,24.442,24.945 0
7326.0,19.335,24.203,25.391 0
7327.0,19.45,24.16,25.702 0
7328.0,19.197,24.361,26.107 0
7329.0,19.93,24.413,24.953 0
7330.0,20.283,24.654,25.217 0
7331.0,20.681,24.869,25.295 0
7332.0,21.088,25.02,25.36 0

7333.0,16.402,29.469,22.277 0
7334.0,16.536,29.005,22.49 0
7335.0,16.584,29.28,22.847 0
7336.0,16.485,29.503,22.768 0
7337.0,16.502,29.284,23.327 0
7338.0,16.436,29.673,23.667 0
7339.0,16.022,29.779,23.761 0
7340.0,15.695,29.994,23.976 0
7341.0,16.18,29.534,23.059 0
7342.0,16.014,29.631,23.272 0
7343.0,15.844,29.963,23.376 0
7344.0,15.512,30.37,23.537 0

7345.0,12.981,20.315,19.846 0
7346.0,13.374,20.169,19.983 0
7347.0,13.121,19.648,19.883 0
7348.0,12.993,19.543,19.594 0
7349.0,12.909,19.215,20.106 0
7350.0,12.712,19.145,20.47 0
7351.0,12.77,19.344,20.926 0
7352.0,12.492,19.445,21.236 0
7353.0,12.698,19.224,19.716 0
7354.0,12.324,18.975,19.571 0
7355.0,11.893,19.198,19.462 0
7356.0,11.789,19.697,19.586 0

7357.0,11.417,23.163,18.307 0
7358.0,11.034,23.069,18.501 0
7359.0,10.818,22.924,18.848 0
7360.0,10.947,22.665,19.036 0
7361.0,10.418,22.906,18.931 0
7362.0,10.099,22.748,19.038 0
7363.0,9.965,22.533,19.286 0
7364.0,9.533,22.324,19.127 0
7365.0,10.498,22.418,18.81 0
7366.0,10.052,22.211,18.881 0
7367.0,9.757,21.792,18.904 0
7368.0,9.613,21.388,18.73 0

7369.0,12.091,16.075,14.755 0
7370.0,11.796,16.287,14.459 0
7371.0,11.966,16.724,14.602 0
7372.0,12.166,16.805,14.906 0
7373.0,11.979,17.15,14.642 0
7374.0,11.892,17.576,14.578 0
7375.0,11.565,17.889,14.67 0
7376.0,11.363,18.084,15.062 0
7377.0,12.356,17.216,14.972 0
7378.0,12.284,17.593,14.828 0
7379.0,12.241,17.988,14.817 0
7380.0,11.869,18.253,14.821 0

7381.0,21.764,23.56,12.37 0
7382.0,22.012,23.204,12.354 0
7383.0,21.848,22.951,11.981 0
7384.0,21.639,23.273,11.813 0
7385.0,21.899,22.753,11.472 0
7386.0,21.736,22.5,11.19 0
7387.0,21.747,22.101,11.209 0
7388.0,21.832,21.76,10.948 0
7389.0,21.917,23.334,11.499 0
7390.0,22.221,23.273,11.062 0
7391.0,22.586,23.089,10.795 0
7392.0,22.799,22.849,11.141 0

7393.0,12.488,22.861,20.782 0
7394.0,12.369,22.471,20.802 0
7395.0,11.996,22.356,21.061 0
7396.0,12.067,22.238,21.311 0
7397.0,11.543,22.219,21.228 0
7398.0,11.221,22.303,21.529 0
7399.0,10.958,22.191,21.902 0
7400.0,10.747,22.161,22.379 0
7401.0,12.197,22.275,21.749 0
7402.0,12.009,22.009,22.139 0
7403.0,12.087,21.932,22.566 0
7404.0,12.211,21.496,22.777 0

7405.0,19.254,17.336,10.169 0
7406.0,19.06,17.0,9.989 0
7407.0,18.76,17.241,10.215 0
7408.0,18.833,17.559,10.12 0
7409.0,18.53,17.501,10.508 0
7410.0,18.476,17.958,10.644 0
7411.0,18.258,18.315,10.975 0
7412.0,17.991,18.572,11.271 0
7413.0,18.536,17.918,10.168 0
7414.0,18.636,18.38,10.247 0
7415.0,18.975,18.587,10.46 0
7416.0,19.181,18.995,10.672 0

7417.0,19.115,35.109,12.173 0
7418.0,19.052,35.197,12.583 0
7419.0,19.0,34.749,12.525 0
7420.0,18.659,34.6,12.436 0
7421.0,19.115,34.331,12.607 0
7422.0,19.373,34.014,12.712 0
7423.0,19.468,33.509,12.795 0
7424.0,19.448,33.142,12.979 0
7425.0,18.707,34.422,12.906 0
7426.0,18.75,33.945,13.051 0
7427.0,18.685,33.593,13.388 0
7428.0,18.801,33.338,13.59 0

7429.0,42.909,15.19,41.597 0
7430.0,42.713,15.178,42.041 0
7431.0,42.27,15.138,42.143 0
7432.0,42.177,14.909,42.304 0
7433.0,41.995,15.363,42.076 0
7434.0,41.614,15.581,41.947 0
7435.0,41.372,15.8,42.134 0
7436.0,40.911,15.985,42.244 0
7437.0,41.791,14.803,41.93 0
7438.0,41.627,15.146,41.644 0
7439.0,41.211,15.482,41.629 0
7440.0,40.881,15.564,41.889 0

7441.0,14.059,26.118,11.529 0
7442.0,14.147,25.658,11.504 0
7443.0,13.769,25.625,11.177 0
7444.0,13.735,25.98,11.054 0
7445.0,13.766,25.632,10.748 0
7446.0,13.897,25.898,10.546 0
7447.0,14.262,25.912,10.616 0
7448.0,14.637,25.81,10.396 0
7449.0,13.962,26.303,10.816 0
7450.0,13.896,26.567,10.404 0
7451.0,13.617,26.521,9.945 0
7452.0,13.817,26.212,9.555 0

7453.0,19.329,20.331,13.332 0
7454.0,19.523,19.923,13.544 0
7455.0,19.79,19.574,13.406 0
7456.0,19.582,19.286,13.436 0
7457.0,19.998,19.244,13.23 0
7458.0,19.987,19.044,12.794 0
7459.0,20.253,18.665,12.725 0
7460.0,20.306,18.213,12.945 0
7461.0,19.512,18.797,13.296 0
7462.0,19.298,18.353,13.33 0
7463.0,18.887,18.225,13.157 0
7464.0,18.674,18.073,12.675 0

7465.0,17.875,20.756,12.293 0
7466.0,17.793,20.349,12.178 0
7467.0,17.714,20.181,11.801 0
7468.0,17.747,19.903,11.658 0
7469.0,17.52,20.135,11.248 0
7470.0,17.08,19.848,11.185 0
7471.0,16.532,19.703,11.314 0
7472.0,16.092,19.627,11.488 0
7473.0,18.181,20.015,11.545 0
7474.0,18.606,19.984,11.355 0
7475.0,18.889,20.126,11.216 0
7476.0,19.227,20.394,11.067 0

7477.0,13.836,20.031,13.947 0
7478.0,14.236,19.781,14.307 0
7479.0,14.176,19.435,14.13 0
7480.0,14.298,19.228,14.231 0
7481.0,14.107,19.279,13.786 0
7482.0,14.267,18.913,13.584 0
7483.0,14.095,18.411,13.638 0
7484.0,13.708,18.208,13.325 0
7485.0,14.139,18.822,14.041 0
7486.0,13.684,18.793,13.94 0
7487.0,13.655,18.748,13.586 0
7488.0,13.523,18.714,13.09 0

7489.0,16.178,18.855,20.743 0
7490.0,16.457,18.78,21.084 0
7491.0,16.259,18.375,21.227 0
7492.0,16.51,18.213,21.37 0
7493.0,15.941,18.592,21.49 0
7494.0,15.832,18.556,21.887 0
7495.0,15.718,18.759,22.322 0
7496.0,15.46,19.018,22.555 0
7497.0,16.635,17.89,21.133 0
7498.0,16.504,17.434,21.215 0
7499.0,16.474,17.095,20.887 0
7500.0,16.348,16.897,20.425 0

7501.0,21.69,28.226,26.491 0
7502.0,21.674,28.664,26.261 0
7503.0,21.711,28.357,26.015 0
7504.0,21.932,28.389,25.671 0
7505.0,21.536,28.063,25.676 0
7506.0,21.507,27.655,25.384 0
7507.0,21.592,27.333,25.074 0
7508.0,21.737,26.993,24.723 0
7509.0,22.004,27.913,25.511 0
7510.0,22.076,27.644,25.111 0
7511.0,22.247,27.283,25.033 0
7512.0,22.203,27.108,24.568 0

7513.0,21.52,27.871,12.391 0
7514.0,21.144,27.632,12.184 0
7515.0,21.356,27.799,11.839 0
7516.0,21.672,27.982,11.95 0
7517.0,21.483,27.991,11.439 0
7518.0,21.527,28.354,11.148 0
7519.0,21.406,28.584,10.877 0
7520.0,21.049,28.453,10.737 0
7521.0,21.883,28.396,11.885 0
7522.0,22.016,28.738,11.74 0
7523.0,21.823,29.109,11.615 0
7524.0,21.601,29.575,11.523 0

7525.0,22.095,29.104,13.633 0
7526.0,22.439,28.792,13.578 0
7527.0,22.767,29.046,13.489 0
7528.0,22.915,29.148,13.78 0
7529.0,22.875,29.259,13.158 0
7530.0,23.013,29.728,13.177 0
7531.0,23.133,30.131,13.302 0
7532.0,23.396,30.467,13.265 0
7533.0,23.171,29.502,13.655 0
7534.0,23.046,29.881,13.701 0
7535.0,23.043,30.349,13.793 0
7536.0,23.168,30.79,13.675 0

7537.0,21.457,14.129,17.391 0
7538.0,21.87,14.209,17.363 0
7539.0,21.596,14.635,17.525 0
7540.0,21.443,14.769,17.279 0
7541.0,21.341,14.914,17.812 0
7542.0,21.175,15.276,17.848 0
7543.0,21.341,15.672,17.766 0
7544.0,21.357,16.065,17.841 0
7545.0,21.066,15.015,17.334 0
7546.0,20.558,15.06,17.371 0
7547.0,20.321,15.33,17.515 0
7548.0,20.096,15.521,17.885 0

7549.0,15.043,27.255,23.607 0
7550.0,15.467,27.09,23.656 0
7551.0,15.414,26.985,24.097 0
7552.0,15.111,26.78,24.309 0
7553.0,15.59,27.127,24.411 0
7554.0,15.553,27.112,24.863 0
7555.0,15.759,27.192,25.201 0
7556.0,15.642,27.052,25.547 0
7557.0,15.086,27.018,24.685 0
7558.0,15.157,27.319,24.928 0
7559.0,14.855,27.587,25.104 0
7560.0,14.724,27.833,25.396 0

7561.0,16.741,18.886,20.14 0
7562.0,16.272,18.671,20.24 0
7563.0,16.207,18.148,20.068 0
7564.0,16.46,17.944,19.943 0
7565.0,16.066,17.847,20.283 0
7566.0,15.722,17.805,20.568 0
7567.0,15.589,17.718,20.903 0
7568.0,15.637,17.591,21.364 0
7569.0,16.276,17.598,19.831 0
7570.0,16.427,17.34,19.662 0
7571.0,16.607,17.113,19.452 0
7572.0,16.517,16.758,19.66 0

7573.0,19.338,22.975,6.494 0
7574.0,18.952,23.007,6.599 0
7575.0,18.85,23.048,7.061 0
7576.0,19.077,23.222,7.349 0
7577.0,18.688,22.954,7.502 0
7578.0,18.726,23.118,7.986 0
7579.0,18.683,23.336,8.316 0
7580.0,18.616,23.328,8.801 0
7581.0,19.068,23.375,7.677 0
7582.0,19.237,23.729,7.804 0
7583.0,19.517,23.903,8.09 0
7584.0,19.724,24.059,8.396 0

7585.0,20.199,20.596,13.282 0
7586.0,20.007,20.632,12.919 0
7587.0,20.124,20.209,12.775 0
7588.0,19.889,19.878,12.715 0
7589.0,20.256,19.876,12.422 0
7590.0,20.274,19.372,12.248 0
7591.0,20.056,19.148,12.277 0
7592.0,19.658,19.069,12.255 0
7593.0,19.8,19.523,12.852 0
7594.0,19.491,19.207,12.806 0
7595.0,19.538,18.776,12.702 0
7596.0,19.838,18.613,12.971 0

7597.0,24.658,24.472,26.008 0
7598.0,24.776,24.073,25.901 0
7599.0,24.387,24.082,25.81 0
7600.0,24.222,23.891,25.857 0
7601.0,24.07,24.343,25.673 0
7602.0,24.17,24.833,25.687 0
7603.0,23.985,25.167,25.661 0
7604.0,23.881,25.594,25.55 0
7605.0,23.962,23.88,25.449 0
7606.0,23.923,23.714,25.109 0
7607.0,23.68,23.495,24.679 0
7608.0,23.602,23.098,24.411 0

7609.0,14.274,34.662,17.622 0
7610.0,14.121,34.799,18.069 0
7611.0,14.262,34.546,18.482 0
7612.0,14.06,34.333,18.614 0
7613.0,14.602,34.311,18.625 0
7614.0,14.778,33.943,18.753 0
7615.0,15.17,33.837,18.837 0
7616.0,15.325,33.451,18.986 0
7617.0,14.136,34.113,18.302 0
7618.0,14.401,33.857,18.397 0
7619.0,14.514,33.518,18.109 0
7620.0,14.36,33.385,17.718 0

7621.0,23.436,15.319,20.598 0
7622.0,23.07,15.206,20.466 0
7623.0,23.104,15.636,20.36 0
7624.0,23.183,15.86,20.628 0
7625.0,22.953,15.813,19.937 0
7626.0,22.636,16.116,19.695 0
7627.0,22.275,16.19,19.43 0
7628.0,21.863,16.265,19.283 0
7629.0,23.029,16.238,20.53 0
7630.0,22.853,16.563,20.468 0
7631.0,22.872,17.003,20.556 0
7632.0,23.142,17.324,20.66 0

7633.0,13.709,30.415,15.225 0
7634.0,13.903,30.241,14.795 0
7635.0,13.45,30.447,14.599 0
7636.0,13.41,30.641,14.874 0
7637.0,13.055,30.331,14.656 0
7638.0,12.667,30.48,14.487 0
7639.0,12.196,30.329,14.613 0
7640.0,12.03,30.066,14.885 0
7641.0,13.404,31.084,14.897 0
7642.0,13.408,31.486,14.959 0
7643.0,13.351,31.583,15.403 0
7644.0,13.106,31.405,15.79 0

7645.0,23.03,28.341,19.746 0
7646.0,23.315,28.57,19.581 0
7647.0,23.57,29.022,19.644 0
7648.0,23.895,29.137,19.46 0
7649.0,23.702,29.323,19.906 0
7650.0,24.056,29.621,19.714 0
7651.0,24.364,29.856,19.336 0
7652.0,24.329,30.301,19.169 0
7653.0,23.947,29.549,19.219 0
7654.0,24.075,29.905,18.924 0
7655.0,24.049,30.282,18.639 0
7656.0,23.65,30.488,18.6 0

7657.0,18.394,16.873,10.404 0
7658.0,18.068,16.628,10.45 0
7659.0,17.98,16.749,10.856 0
7660.0,17.883,16.532,11.154 0
7661.0,18.051,17.119,10.912 0
7662.0,18.239,17.434,11.052 0
7663.0,18.143,17.768,11.345 0
7664.0,17.874,18.036,11.583 0
7665.0,17.456,16.806,10.955 0
7666.0,17.041,16.934,10.886 0
7667.0,16.863,17.175,11.14 0
7668.0,17.083,17.598,11.122 0

7669.0,16.653,31.431,19.977 0
7670.0,16.623,31.319,20.406 0
7671.0,16.634,31.756,20.456 0
7672.0,16.764,31.852,20.757 0
7673.0,16.426,32.23,20.39 0
7674.0,16.256,32.665,20.378 0
7675.0,15.748,32.859,20.318 0
7676.0,15.264,32.946,20.454 0
7677.0,16.968,32.23,20.812 0
7678.0,17.147,32.269,21.238 0
7679.0,17.217,32.037,21.574 0
7680.0,17.369,31.948,22.018 0

7681.0,20.964,18.79,18.896 0
7682.0,21.275,18.499,19.067 0
